OCCSCHEME,OCCTYPE,OCCDESC,PSOLD_RG,PSOLD_Description,Effective,Expiration
NAICS,336112,Light Truck and Utility Vehicle Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336120,Heavy Duty Truck Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336211,Motor Vehicle Body Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336212,Truck Trailer Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336213,Motor Home Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336214,Travel Trailer and Camper Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336311,"Carburetor, Piston, Piston Ring, and Valve Manufacturing",34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336312,Gasoline Engine and Engine Parts Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336321,Vehicular Lighting Equipment Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336322,Other Motor Vehicle Electrical and Electronic Equipment Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336340,Motor Vehicle Brake System Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336360,Motor Vehicle Seating and Interior Trim Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336370,Motor Vehicle Metal Stamping,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336391,Motor Vehicle Air-Conditioning Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336399,All Other Motor Vehicle Parts Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336411,Aircraft Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336412,Aircraft Engine and Engine Parts Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336414,Guided Missile and Space Vehicle Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,336510,Railroad Rolling Stock Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321113,Sawmills,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321114,Wood Preservation,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321211,Hardwood Veneer and Plywood Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321212,Softwood Veneer and Plywood Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321213,Engineered Wood Member (except Truss) Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321214,Truss Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326113,Unsupported Plastics Film and Sheet (except Packaging) Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326121,Unsupported Plastics Profile Shape Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326122,Plastics Pipe and Pipe Fitting Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326140,Polystyrene Foam Product Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326160,Plastics Bottle Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326191,Plastics Plumbing Fixture Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326192,Resilient Floor Covering Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326199,All Other Plastics Product Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326211,Tire Manufacturing (except Retreading),34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326212,Tire Retreading,21,Personal and Repair Services,1/1/2019,12/31/2099
NAICS,326220,Rubber and Plastics Hoses and Belting Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326291,Rubber Product Manufacturing for Mechanical Use,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,326299,All Other Rubber Product Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,327111,Vitreous China Plumbing Fixture and China and Earthenware Bathroom Accessories Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327112,"Vitreous China, Fine Earthenware, and Other Pottery Product Manufacturing",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327113,Porcelain Electrical Supply Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327121,Brick and Structural Clay Tile Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327122,Ceramic Wall and Floor Tile Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327123,Other Structural Clay Product Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327124,Clay Refractory Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327125,Nonclay Refractory Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327211,Flat Glass Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327212,Other Pressed and Blown Glass and Glassware Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327213,Glass Container Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327215,Glass Product Manufacturing Made of Purchased Glass,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327310,Cement Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327320,Ready-Mix Concrete Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327331,Concrete Block and Brick Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327332,Concrete Pipe Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327390,Other Concrete Product Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327410,Lime Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,327420,Gypsum Product Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,327910,Abrasive Product Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,327991,Cut Stone and Stone Product Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,327992,Ground or Treated Mineral and Earth Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327993,Mineral Wool Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331111,Iron and Steel Mills,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331112,Electrometallurgical Ferroalloy Product Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331221,Rolled Steel Shape Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331222,Steel Wire Drawing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331311,Alumina Refining,30,Chemical Manufacturing,1/1/2019,12/31/2099
NAICS,331312,Primary Aluminum Production,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331314,Secondary Smelting and Alloying of Aluminum,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331316,Aluminum Extruded Product Manufacturing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331319,Other Aluminum Rolling and Drawing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331411,Primary Smelting and Refining of Copper,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331419,Primary Smelting and Refining of Nonferrous Metal (except Copper and Aluminum),29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331421,"Copper Rolling, Drawing, and Extruding",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331422,Copper Wire (except Mechanical) Drawing,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331423,"Secondary Smelting, Refining, and Alloying of Copper",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331511,Iron Foundries,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331512,Steel Investment Foundries,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331513,Steel Foundries (except Investment),29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331521,Aluminum Die-Casting Foundries,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331522,Nonferrous (except Aluminum) Die-Casting Foundries,29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331524,Aluminum Foundries (except Die-Casting),29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331525,Copper Foundries (except Die-Casting),29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,331528,Other Nonferrous Foundries (except Die-Casting),29,General Indu/Metal Manufacturing,1/1/2019,12/31/2099
NAICS,332111,Iron and Steel Forging,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332112,Nonferrous Forging,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332114,Custom Roll Forming,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332115,Crown and Closure Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332116,Metal Stamping,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332117,Powder Metallurgy Part Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332211,Cutlery and Flatware (except Precious) Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332212,Hand and Edge Tool Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332213,Saw Blade and Handsaw Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332214,"Kitchen Utensil, Pot, and Pan Manufacturing",34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332311,Prefabricated Metal Building and Component Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332312,Fabricated Structural Metal Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332313,Plate Work Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332321,Metal Window and Door Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,332322,Sheet Metal Work Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333913,Measuring and Dispensing Pump Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333921,Elevator and Moving Stairway Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333922,Conveyor and Conveying Equipment Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333923,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing",34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333924,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing",34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333991,Power-Driven Handtool Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333992,Welding and Soldering Equipment Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333993,Packaging Machinery Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333994,Industrial Process Furnace and Oven Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333995,Fluid Power Cylinder and Actuator Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333996,Fluid Power Pump and Motor Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333997,Scale and Balance (except Laboratory) Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,333999,All Other Miscellaneous General Purpose Machinery Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,334111,Electronic Computer Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,311512,Creamery Butter Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311513,Cheese Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311520,Ice Cream and Frozen Dessert Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311611,Animal (except Poultry) Slaughtering,26,Agricultural - Grain Elevators,1/1/2019,12/31/2099
NAICS,311612,Meat Processed from Carcasses,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311613,Rendering and Meat Byproduct Processing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311615,Poultry Processing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311711,Seafood Canning,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311712,Fresh and Frozen Seafood Processing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311811,Retail Bakeries,15,Other Mercantiles - Retail/Wholesale,1/1/2019,12/31/2099
NAICS,311812,Commercial Bakeries,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311821,Cookie and Cracker Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311822,Flour Mixes and Dough Manufacturing from Purchased Flour,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311823,Dry Pasta Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311830,Tortilla Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311911,Roasted Nuts and Peanut Butter Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,311919,Other Snack Food Manufacturing,27,Food Processing - Other,1/1/2019,12/31/2099
NAICS,321219,Reconstituted Wood Product Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321911,Wood Window and Door Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321912,"Cut Stock, Resawing Lumber, and Planing",34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321918,Other Millwork (including Flooring),34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321920,Wood Container and Pallet Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321991,Manufactured Home (Mobile Home) Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321992,Prefabricated Wood Building Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,321999,All Other Miscellaneous Wood Product Manufacturing,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322110,Pulp Mills,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322121,Paper (except Newsprint) Mills,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322122,Newsprint Mills,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322130,Paperboard Mills,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322211,Corrugated and Solid Fiber Box Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322212,Folding Paperboard Box Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322213,Setup Paperboard Box Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322214,"Fiber Can, Tube, Drum, and Similar Products Manufacturing",32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322215,Nonfolding Sanitary Food Container Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322221,Coated and Laminated Packaging Paper and Plastics Film Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322222,Coated and Laminated Paper Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322223,"Plastics, Foil, and Coated Paper Bag Manufacturing",32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322224,Uncoated Paper and Multiwall Bag Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322225,Laminated Aluminum Foil Manufacturing for Flexible Packaging Uses,34,Heavy Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322226,Surface-Coated Paperboard Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322231,Die-Cut Paper and Paperboard Office Supplies Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322232,Envelope Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322233,"Stationery, Tablet, and Related Product Manufacturing",32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322291,Sanitary Paper Product Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,322299,All Other Converted Paper Product Manufacturing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,323110,Commercial Lithographic Printing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,323111,Commercial Gravure Printing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,323112,Commercial Flexographic Printing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
NAICS,323113,Commercial Screen Printing,32,Light Manufacturing - Other,1/1/2019,12/31/2099
